r1_low,r1_high,r1_center,r2_low,r2_high,r2_center,bin_area,observed_count,observed_probability,observed_density,expected_probability,expected_density,expected_count,standardized_residual
0.6,0.62,0.61,0.84,0.86,0.85,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0007903070791948113,1.9757676979870247,79.03070791948113,-0.22842809946896284
0.6,0.62,0.61,0.86,0.88,0.87,0.0004000000000000007,83,0.00083,2.074999999999996,0.0007962183749435013,1.9905459373587495,79.62183749435013,0.37858590373208545
0.6,0.62,0.61,0.88,0.9,0.89,0.0004000000000000007,69,0.00069,1.7249999999999968,0.0008041502200576811,2.010375550144199,80.41502200576811,-1.2729406648142125
0.6,0.62,0.61,0.9,0.92,0.91,0.0004000000000000007,79,0.00079,1.9749999999999965,0.0008147016688012912,2.0367541720032243,81.47016688012911,-0.27366987351666927
0.6,0.62,0.61,0.92,0.9400000000000001,0.93,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0008286406849362382,2.0716017123405917,82.86406849362382,-0.9737556193434438
0.6,0.62,0.61,0.9400000000000001,0.96,0.95,0.0003999999999999985,77,0.00077,1.9250000000000071,0.000846956055852305,2.1173901396307704,84.69560558523051,-0.836204234267206
0.6,0.62,0.61,0.96,0.98,0.97,0.0004000000000000007,92,0.00092,2.299999999999996,0.0008709286970899804,2.1773217427249474,87.09286970899804,0.5258190168961335
0.6,0.62,0.61,0.98,1.0,0.99,0.0004000000000000007,92,0.00092,2.299999999999996,0.0009022307086198382,2.2555767715495914,90.22307086198383,0.18707308429397607
0.62,0.64,0.63,0.0,0.02,0.01,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.02,0.04,0.03,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.04,0.06,0.05,0.0004000000000000003,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.06,0.08,0.07,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.08,0.1,0.09,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.1,0.12,0.11,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.12,0.14,0.13,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.14,0.16,0.15000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.16,0.18,0.16999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.18,0.2,0.19,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.2,0.22,0.21000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.22,0.24,0.22999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.24,0.26,0.25,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.26,0.28,0.27,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.28,0.3,0.29000000000000004,0.0003999999999999996,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.3,0.32,0.31,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.32,0.34,0.33,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.34,0.36,0.35,0.0003999999999999996,0,0.0,0.0,0.0,0.0,0.0,
0.62,0.64,0.63,0.36,0.38,0.37,0.0004000000000000007,66,0.00066,1.649999999999997,0.0004282565375938509,1.0706413439846254,42.82565375938509,3.5412410556809744
0.62,0.64,0.63,0.38,0.4,0.39,0.0004000000000000007,82,0.00082,2.0499999999999963,0.000884643821909316,2.2116095547732857,88.4643821909316,-0.6872943926550373
0.62,0.64,0.63,0.4,0.42,0.41000000000000003,0.0003999999999999996,93,0.00093,2.3250000000000024,0.0008565763872095653,2.1414409680239155,85.65763872095653,0.7933278506035354
0.62,0.64,0.63,0.42,0.44,0.43,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0008353391631933075,2.088347907983265,83.53391631933076,-0.6054819016471361
0.62,0.64,0.63,0.44,0.46,0.45,0.0004000000000000007,95,0.00095,2.3749999999999956,0.0008193297043847801,2.0483242609619468,81.93297043847801,1.4436021608811072
0.62,0.64,0.63,0.46,0.48,0.47,0.0003999999999999996,83,0.00083,2.075000000000002,0.0008073283569447171,2.018320892361795,80.73283569447172,0.25232361136000525
0.62,0.64,0.63,0.48,0.5,0.49,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0007983992577211299,1.9959981443028212,79.83992577211299,0.24174561937725925
0.62,0.64,0.63,0.5,0.52,0.51,0.0004000000000000007,63,0.00063,1.5749999999999973,0.0007918195875323996,1.9795489688309955,79.18195875323995,-1.8185195295822036
0.62,0.64,0.63,0.52,0.54,0.53,0.0004000000000000007,100,0.001,2.4999999999999956,0.0007870284070290147,1.9675710175725332,78.70284070290147,2.4006368886834233
0.62,0.64,0.63,0.54,0.56,0.55,0.0004000000000000007,81,0.00081,2.0249999999999964,0.0007835892801002171,1.9589732002505393,78.35892801002171,0.2983568383298081
0.62,0.64,0.63,0.56,0.58,0.5700000000000001,0.0003999999999999985,65,0.00065,1.625000000000006,0.0007811627535989267,1.952906883997324,78.11627535989267,-1.4840200267161539
0.62,0.64,0.63,0.58,0.6,0.59,0.0004000000000000007,87,0.00087,2.1749999999999963,0.0007794859919156621,1.9487149797891519,77.94859919156622,1.025207179826973
0.62,0.64,0.63,0.6,0.62,0.61,0.0004000000000000007,75,0.00075,1.8749999999999967,0.0007783576907546874,1.945894226886715,77.83576907546875,-0.321426183516576
0.62,0.64,0.63,0.62,0.64,0.63,0.0004000000000000007,85,0.00085,2.124999999999996,0.0007776269590363413,1.9440673975908498,77.76269590363414,0.8207127246193806
0.62,0.64,0.63,0.64,0.66,0.65,0.0004000000000000007,79,0.00079,1.9749999999999965,0.000777185251413282,1.9429631285332016,77.7185251413282,0.14536097085830718
0.62,0.64,0.63,0.66,0.68,0.67,0.0004000000000000007,83,0.00083,2.074999999999996,0.0007769607147098246,1.942401786774558,77.69607147098246,0.6017251074726772
0.62,0.64,0.63,0.68,0.7000000000000001,0.6900000000000001,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0007769145181858809,1.9422862954646987,77.69145181858809,0.03500550702590631
0.62,0.64,0.63,0.7000000000000001,0.72,0.71,0.0003999999999999985,70,0.0007,1.7500000000000064,0.0007770388961398304,1.9425972403495833,77.70388961398304,-0.8739541962284169
0.62,0.64,0.63,0.72,0.74,0.73,0.0004000000000000007,80,0.0008,1.9999999999999964,0.0007773567607093498,1.943391901773371,77.73567607093497,0.25681971882083404
0.62,0.64,0.63,0.74,0.76,0.75,0.0004000000000000007,67,0.00067,1.674999999999997,0.0007779228570977077,1.9448071427442657,77.79228570977077,-1.2236160586880436
0.62,0.64,0.63,0.76,0.78,0.77,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0007788265449363065,1.9470663623407627,77.88265449363065,0.46654865273659735
0.62,0.64,0.63,0.78,0.8,0.79,0.0004000000000000007,98,0.00098,2.4499999999999953,0.00078019640976592,1.9504910244147966,78.019640976592,2.2620453836687275
0.62,0.64,0.63,0.8,0.8200000000000001,0.81,0.0004000000000000007,71,0.00071,1.7749999999999968,0.0007822070506381586,1.955517626595393,78.22070506381587,-0.8164296022863602
0.62,0.64,0.63,0.8200000000000001,0.84,0.8300000000000001,0.0003999999999999985,75,0.00075,1.875000000000007,0.0007850885698046145,1.9627214245115436,78.50885698046145,-0.3960101703921656
0.62,0.64,0.63,0.84,0.86,0.85,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0007891395304190007,1.9728488260474983,78.91395304190007,0.34739665353521615
0.62,0.64,0.63,0.86,0.88,0.87,0.0004000000000000007,72,0.00072,1.799999999999997,0.0007947444798420079,1.9868611996050163,79.4744479842008,-0.8384272092051873
0.62,0.64,0.63,0.88,0.9,0.89,0.0004000000000000007,65,0.00065,1.624999999999997,0.0008023976068376692,2.0059940170941695,80.23976068376693,-1.7013095301860273
0.62,0.64,0.63,0.9,0.92,0.91,0.0004000000000000007,93,0.00093,2.3249999999999957,0.0008127347832045566,2.0318369580113878,81.27347832045567,1.3007528535737876
0.62,0.64,0.63,0.92,0.9400000000000001,0.93,0.0004000000000000007,86,0.00086,2.149999999999996,0.0008265772477587955,2.0664431193969848,82.65772477587954,0.36762114738448115
0.62,0.64,0.63,0.9400000000000001,0.96,0.95,0.0003999999999999985,78,0.00078,1.9500000000000073,0.0008449917045181649,2.11247926129542,84.49917045181648,-0.7070200087061355
0.62,0.64,0.63,0.96,0.98,0.97,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0008693739231899969,2.173434807974988,86.93739231899968,-1.1730336905730314
0.62,0.64,0.63,0.98,1.0,0.99,0.0004000000000000007,97,0.00097,2.424999999999996,0.0009015665410028619,2.253916352507151,90.15665410028619,0.7207250206382393
0.64,0.66,0.65,0.0,0.02,0.01,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.02,0.04,0.03,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.04,0.06,0.05,0.0004000000000000003,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.06,0.08,0.07,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.08,0.1,0.09,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.1,0.12,0.11,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.12,0.14,0.13,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.14,0.16,0.15000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.16,0.18,0.16999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.18,0.2,0.19,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.2,0.22,0.21000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.22,0.24,0.22999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.24,0.26,0.25,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.26,0.28,0.27,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.28,0.3,0.29000000000000004,0.0003999999999999996,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.3,0.32,0.31,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.32,0.34,0.33,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.64,0.66,0.65,0.34,0.36,0.35,0.0003999999999999996,47,0.00047,1.1750000000000012,0.0004343568899002667,1.085892224750668,43.43568899002667,0.5408193660091244
0.64,0.66,0.65,0.36,0.38,0.37,0.0004000000000000007,94,0.00094,2.3499999999999956,0.0008832057677289485,2.2080144193223674,88.32057677289485,0.6043287908486201
0.64,0.66,0.65,0.38,0.4,0.39,0.0004000000000000007,102,0.00102,2.5499999999999954,0.0008543561205337938,2.1358903013344808,85.43561205337937,1.7920739457308577
0.64,0.66,0.65,0.4,0.42,0.41000000000000003,0.0003999999999999996,81,0.00081,2.025000000000002,0.0008327971319089884,2.081992829772473,83.27971319089885,-0.24981045002333693
0.64,0.66,0.65,0.42,0.44,0.43,0.0004000000000000007,71,0.00071,1.7749999999999968,0.0008167587874017604,2.0418969685043975,81.67587874017605,-1.1812905356132184
0.64,0.66,0.65,0.44,0.46,0.45,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0008049098901150542,2.012274725287632,80.49098901150542,-0.723497845327605
0.64,0.66,0.65,0.46,0.48,0.47,0.0003999999999999996,84,0.00084,2.1000000000000023,0.000796239837490351,1.9905995937258794,79.62398374903509,0.49040735493048726
0.64,0.66,0.65,0.48,0.5,0.49,0.0004000000000000007,79,0.00079,1.9749999999999965,0.0007899753929826018,1.974938482456501,78.99753929826018,0.00027685488731468564
0.64,0.66,0.65,0.5,0.52,0.51,0.0004000000000000007,88,0.00088,2.199999999999996,0.0007855212949688214,1.9638032374220498,78.55212949688213,1.065994467021526
0.64,0.66,0.65,0.52,0.54,0.53,0.0004000000000000007,72,0.00072,1.799999999999997,0.0007824173779209799,1.9560434448024462,78.241737792098,-0.7056450130430139
0.64,0.66,0.65,0.54,0.56,0.55,0.0004000000000000007,70,0.0007,1.749999999999997,0.000780307315543684,1.9507682888592064,78.0307315543684,-0.9091222137971355
0.64,0.66,0.65,0.56,0.58,0.5700000000000001,0.0003999999999999985,87,0.00087,2.1750000000000083,0.0007789156725678661,1.9472891814196727,77.89156725678662,1.0320445259532407
0.64,0.66,0.65,0.58,0.6,0.59,0.0004000000000000007,86,0.00086,2.149999999999996,0.0007780309923609344,1.9450774809023326,77.80309923609344,0.9292899250109913
0.64,0.66,0.65,0.6,0.62,0.61,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0007774933465472958,1.9437333663682361,77.74933465472958,-0.19839218432729622
0.64,0.66,0.65,0.62,0.64,0.63,0.0004000000000000007,87,0.00087,2.1749999999999963,0.000777185251413282,1.9429631285332016,77.7185251413282,1.0528214325264718
0.64,0.66,0.65,0.64,0.66,0.65,0.0004000000000000007,83,0.00083,2.074999999999996,0.0007770251905829309,1.9425629764573238,77.70251905829309,0.600968700385921
0.64,0.66,0.65,0.66,0.68,0.67,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0007769632238588051,1.9424080596470092,77.6963223858805,-0.07899691400998306
0.64,0.66,0.65,0.68,0.7000000000000001,0.6900000000000001,0.0004000000000000007,86,0.00086,2.149999999999996,0.0007769783411671064,1.9424458529177624,77.69783411671064,0.9418612950053519
0.64,0.66,0.65,0.7000000000000001,0.72,0.71,0.0003999999999999985,66,0.00066,1.6500000000000061,0.0007770773609454752,1.9426934023636953,77.70773609454751,-1.3281306403049444
0.64,0.66,0.65,0.72,0.74,0.73,0.0004000000000000007,75,0.00075,1.8749999999999967,0.000777295290634586,1.9432382265864614,77.7295290634586,-0.30959554645257026
0.64,0.66,0.65,0.74,0.76,0.75,0.0004000000000000007,89,0.00089,2.2249999999999956,0.000777697176358154,1.9442429408953816,77.7697176358154,1.2734603129654278
0.64,0.66,0.65,0.76,0.78,0.77,0.0004000000000000007,57,0.00057,1.4249999999999974,0.0007783815812384255,1.9459539530960603,77.83815812384255,-2.3619084171135247
0.64,0.66,0.65,0.78,0.8,0.79,0.0004000000000000007,87,0.00087,2.1749999999999963,0.000779485959377369,1.948714898443419,77.9485959377369,1.025207569769805
0.64,0.66,0.65,0.8,0.8200000000000001,0.81,0.0004000000000000007,69,0.00069,1.7249999999999968,0.0007811943499355395,1.9529858748388451,78.11943499355395,-1.031783040606877
0.64,0.66,0.65,0.8200000000000001,0.84,0.8300000000000001,0.0003999999999999985,85,0.00085,2.125000000000008,0.0007837480222212755,1.959370055553196,78.37480222212756,0.7483600900436034
0.64,0.66,0.65,0.84,0.86,0.85,0.0004000000000000007,73,0.00073,1.8249999999999966,0.0007874599855155833,1.9686499637889547,78.74599855155833,-0.647517134178563
0.64,0.66,0.65,0.86,0.88,0.87,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0007927346768453196,1.9818366921132955,79.27346768453197,0.30622928571720304
0.64,0.66,0.65,0.88,0.9,0.89,0.0004000000000000007,83,0.00083,2.074999999999996,0.0008000947176706567,2.0002367941766384,80.00947176706568,0.33433142952557077
0.64,0.66,0.65,0.9,0.92,0.91,0.0004000000000000007,74,0.00074,1.8499999999999965,0.000810217482779097,2.025543706947739,81.0217482779097,-0.7800895341792742
0.64,0.66,0.65,0.92,0.9400000000000001,0.93,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0008239855053772605,2.0599637634431476,82.39855053772605,-0.704890761174458
0.64,0.66,0.65,0.9400000000000001,0.96,0.95,0.0003999999999999985,76,0.00076,1.9000000000000072,0.0008425567021578817,2.106391755394712,84.25567021578817,-0.8993997600200206
0.64,0.66,0.65,0.96,0.98,0.97,0.0004000000000000007,83,0.00083,2.074999999999996,0.0008674634584646576,2.16865864616164,86.74634584646576,-0.4022372366117034
0.64,0.66,0.65,0.98,1.0,0.99,0.0004000000000000007,98,0.00098,2.4499999999999953,0.0009007544776542107,2.2518861941355226,90.07544776542107,0.8349712415125244
0.66,0.68,0.67,0.0,0.02,0.01,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.02,0.04,0.03,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.04,0.06,0.05,0.0004000000000000003,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.06,0.08,0.07,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.08,0.1,0.09,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.1,0.12,0.11,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.12,0.14,0.13,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.14,0.16,0.15000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.16,0.18,0.16999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.18,0.2,0.19,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.2,0.22,0.21000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.22,0.24,0.22999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.24,0.26,0.25,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.26,0.28,0.27,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.28,0.3,0.29000000000000004,0.0003999999999999996,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.3,0.32,0.31,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.66,0.68,0.67,0.32,0.34,0.33,0.0004000000000000007,53,0.00053,1.3249999999999975,0.0004403981446350358,1.1009953615875876,44.03981446350358,1.3501880573671923
0.66,0.68,0.67,0.34,0.36,0.35,0.0003999999999999996,85,0.00085,2.125000000000002,0.0008814765792255648,2.2036914480639145,88.14765792255648,-0.33526030803392426
0.66,0.68,0.67,0.36,0.38,0.37,0.0004000000000000007,84,0.00084,2.099999999999996,0.0008516810437249665,2.1292026093124123,85.16810437249666,-0.1265736077579028
0.66,0.68,0.67,0.38,0.4,0.39,0.0004000000000000007,90,0.0009,2.249999999999996,0.0008297210408176466,2.0743026020441127,82.97210408176467,0.7715414614138838
0.66,0.68,0.67,0.4,0.42,0.41000000000000003,0.0003999999999999996,86,0.00086,2.150000000000002,0.0008136245461103316,2.0340613652758313,81.36245461103316,0.5141337953025208
0.66,0.68,0.67,0.42,0.44,0.43,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0008019282270670691,2.004820567667669,80.1928227067069,0.20180550585718554
0.66,0.68,0.67,0.44,0.46,0.45,0.0004000000000000007,94,0.00094,2.3499999999999956,0.0007935345110503745,1.9838362776259326,79.35345110503745,1.6441914905628965
0.66,0.68,0.67,0.46,0.48,0.47,0.0003999999999999996,75,0.00075,1.875000000000002,0.0007876126261084752,1.96903156527119,78.76126261084752,-0.4238159744073194
0.66,0.68,0.67,0.48,0.5,0.49,0.0004000000000000007,70,0.0007,1.749999999999997,0.0007835290336563158,1.958822584140786,78.35290336563159,-0.9436477531214754
0.66,0.68,0.67,0.5,0.52,0.51,0.0004000000000000007,82,0.00082,2.0499999999999963,0.0007807978672767832,1.9519946681919544,78.07978672767833,0.4436498974754569
0.66,0.68,0.67,0.52,0.54,0.53,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0007790452217513646,1.9476130543784078,77.90452217513646,-0.10247970919233385
0.66,0.68,0.67,0.54,0.56,0.55,0.0004000000000000007,85,0.00085,2.124999999999996,0.0007779831872393489,1.9449579680983689,77.7983187239349,0.8164860914815089
0.66,0.68,0.67,0.56,0.58,0.5700000000000001,0.0003999999999999985,80,0.0008,2.0000000000000075,0.0007773908514952083,1.9434771287380281,77.73908514952083,0.2564274382600325
0.66,0.68,0.67,0.58,0.6,0.59,0.0004000000000000007,72,0.00072,1.799999999999997,0.0007771003692279073,1.9427509230697648,77.71003692279074,-0.6477394659519953
0.66,0.68,0.67,0.6,0.62,0.61,0.0004000000000000007,81,0.00081,2.0249999999999964,0.0007769867868129567,1.9424669670323882,77.69867868129568,0.37452514404227755
0.66,0.68,0.67,0.62,0.64,0.63,0.0004000000000000007,59,0.00059,1.4749999999999974,0.0007769607147098247,1.9424017867745582,77.69607147098247,-2.12104962456529
0.66,0.68,0.67,0.64,0.66,0.65,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007769632238588053,1.9424080596470097,77.69632238588053,-0.4193432059509986
0.66,0.68,0.67,0.66,0.68,0.67,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007769625480780716,1.9424063701951755,77.69625480780716,-0.4193357216653436
0.66,0.68,0.67,0.68,0.7000000000000001,0.6900000000000001,0.0004000000000000007,62,0.00062,1.5499999999999972,0.0007769523302196736,1.9423808255491803,77.69523302196735,-1.7806172696008
0.66,0.68,0.67,0.7000000000000001,0.72,0.71,0.0003999999999999985,67,0.00067,1.6750000000000063,0.0007769512753180647,1.942378188295169,77.69512753180646,-1.2133583289561372
0.66,0.68,0.67,0.72,0.74,0.73,0.0004000000000000007,77,0.00077,1.9249999999999965,0.0007770041840352715,1.9425104600881753,77.70041840352715,-0.07945950769195544
0.66,0.68,0.67,0.74,0.76,0.75,0.0004000000000000007,83,0.00083,2.074999999999996,0.0007771844468149881,1.9429611170374668,77.71844468149881,0.5991006385728319
0.66,0.68,0.67,0.76,0.78,0.77,0.0004000000000000007,67,0.00067,1.674999999999997,0.0007775981952885966,1.943995488221488,77.75981952885967,-1.2201897293863604
0.66,0.68,0.67,0.78,0.8,0.79,0.0004000000000000007,89,0.00089,2.2249999999999956,0.0007783904460226551,1.9459761150566344,77.83904460226552,1.2650352411862893
0.66,0.68,0.67,0.8,0.8200000000000001,0.81,0.0004000000000000007,75,0.00075,1.8749999999999967,0.0007797537496217106,1.9493843740542731,77.97537496217106,-0.33694806616004996
0.66,0.68,0.67,0.8200000000000001,0.84,0.8300000000000001,0.0003999999999999985,78,0.00078,1.9500000000000073,0.0007819400989586782,1.9548502473967029,78.19400989586782,-0.021940026111536046
0.66,0.68,0.67,0.84,0.86,0.85,0.0004000000000000007,81,0.00081,2.0249999999999964,0.0007852771882231932,1.9631929705579796,78.52771882231933,0.2789885447923725
0.66,0.68,0.67,0.86,0.88,0.87,0.0004000000000000007,74,0.00074,1.8499999999999965,0.0007901906016860946,1.975476504215233,79.01906016860946,-0.5646202786894785
0.66,0.68,0.67,0.88,0.9,0.89,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0007972342289087455,1.9930855722718603,79.72342289087456,-0.19301847885638268
0.66,0.68,0.67,0.9,0.92,0.91,0.0004000000000000007,90,0.0009,2.249999999999996,0.0008071322813701897,2.0178307034254708,80.71322813701897,1.0336950062694754
0.66,0.68,0.67,0.92,0.9400000000000001,0.93,0.0004000000000000007,98,0.00098,2.4499999999999953,0.0008208379357051746,2.052094839262933,82.08379357051746,1.7567536051459718
0.66,0.68,0.67,0.9400000000000001,0.96,0.95,0.0003999999999999985,83,0.00083,2.0750000000000077,0.0008396162032999451,2.0990405082498707,83.9616203299945,-0.10494535735949255
0.66,0.68,0.67,0.96,0.98,0.97,0.0004000000000000007,93,0.00093,2.3249999999999957,0.000865162725261119,2.1629068131527935,86.5162725261119,0.6970691330666647
0.66,0.68,0.67,0.98,1.0,0.99,0.0004000000000000007,78,0.00078,1.9499999999999964,0.0008997768642643105,2.2494421606607724,89.97768642643105,-1.2627155482428818
0.68,0.7000000000000001,0.6900000000000001,0.0,0.02,0.01,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.02,0.04,0.03,0.00040000000000000034,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.04,0.06,0.05,0.0004000000000000003,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.06,0.08,0.07,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.08,0.1,0.09,0.00040000000000000045,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.1,0.12,0.11,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.12,0.14,0.13,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.14,0.16,0.15000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.16,0.18,0.16999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.18,0.2,0.19,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.2,0.22,0.21000000000000002,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.22,0.24,0.22999999999999998,0.0004000000000000002,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.24,0.26,0.25,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.26,0.28,0.27,0.0004000000000000007,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.28,0.3,0.29000000000000004,0.0003999999999999996,0,0.0,0.0,0.0,0.0,0.0,
0.68,0.7000000000000001,0.6900000000000001,0.3,0.32,0.31,0.0004000000000000007,47,0.00047,1.1749999999999978,0.00043997690897229675,1.09994227243074,43.997690897229674,0.4526270042069669
0.68,0.7000000000000001,0.6900000000000001,0.32,0.34,0.33,0.0004000000000000007,99,0.00099,2.4749999999999956,0.0008794201059271247,2.1985502648178077,87.94201059271248,1.179174216103632
0.68,0.7000000000000001,0.6900000000000001,0.34,0.36,0.35,0.0003999999999999996,89,0.00089,2.2250000000000023,0.0008485064821744299,2.121266205436077,84.850648217443,0.4504563087509126
0.68,0.7000000000000001,0.6900000000000001,0.36,0.38,0.37,0.0004000000000000007,76,0.00076,1.8999999999999966,0.0008260722621058508,2.0651806552646232,82.60722621058508,-0.7269593991893897
0.68,0.7000000000000001,0.6900000000000001,0.38,0.4,0.39,0.0004000000000000007,75,0.00075,1.8749999999999967,0.0008099002789530194,2.024750697382545,80.99002789530195,-0.6655996280797118
0.68,0.7000000000000001,0.6900000000000001,0.4,0.42,0.41000000000000003,0.0003999999999999996,80,0.0008,2.000000000000002,0.0007983699944864511,1.99592498621613,79.83699944864512,0.018242609857910545
